house_id,house_location,fp_seg_num,fp_perimeter_len,seg_numTOunique_lengths,fp_avg_seg_len_3long,fp_avg_seg_len_3short,ratio_3lngTO3hrt,footprint_area,boundingbox_area,bbTOfp_ratio,bb_rotation,vector,bb_0_180_axis_len,bb_90_270_axis_len,bb_lngTOshrt_ratio
730,Moreton_Bay_Mixed,14,58.149,1,10.528,0.528,19.955,176.739,208.884,1.182,86,"{0.998,0.07,0}",14.971,13.952,1.073
731,Moreton_Bay_Mixed,6,50.818,1,12.404,4.536,2.735,156.961,165.834,1.057,68,"{-0.927,0.375,0}",12.961,12.795,1.013
732,Moreton_Bay_Mixed,8,62.721,1,13.113,2.699,4.859,227.648,244.91,1.076,82,"{0.99,0.139,0}",16.965,14.436,1.175
733,Moreton_Bay_Mixed,10,63.626,1,13.746,0.998,13.776,211.512,254.357,1.203,66,"{-0.914,0.407,0}",17.911,14.201,1.261
734,Moreton_Bay_Mixed,6,79.975,1,21.749,4.91,4.43,202.814,242.987,1.198,10,"{-0.174,0.985,0}",32.811,7.406,4.43
735,Moreton_Bay_Mixed,8,50.897,1,9.902,3.001,3.299,128.398,151.832,1.183,40,"{0.643,0.766,0}",16.11,9.425,1.709
736,Moreton_Bay_Mixed,6,48.3,1,10.69,5.41,1.976,127.804,144.941,1.134,70,"{-0.94,0.342,0}",14.021,10.338,1.356
737,Moreton_Bay_Mixed,16,85.967,1,11.404,0.495,23.03,230.65,356.428,1.545,24,"{-0.407,0.914,0}",20.82,17.119,1.216
738,Moreton_Bay_Mixed,10,60.045,1,12.144,2.428,5.003,183.235,216.534,1.182,38,"{0.616,0.788,0}",18.56,11.667,1.591
739,Moreton_Bay_Mixed,12,66.916,1,11.048,1.323,8.353,195.444,275.538,1.41,68,"{0.927,0.375,0}",20.056,13.739,1.46
740,Moreton_Bay_Mixed,8,75.062,1,16.95,2.857,5.932,278.146,339.163,1.219,72,"{-0.951,0.309,0}",22.529,15.055,1.496
741,Moreton_Bay_Mixed,6,64.88,1,16.032,5.595,2.865,239.918,259.954,1.084,82,"{-0.99,0.139,0}",19.016,13.67,1.391
742,Moreton_Bay_Mixed,6,67.149,1,15.619,6.764,2.309,251.559,283.037,1.125,82,"{-0.99,0.139,0}",19.204,14.739,1.303
743,Moreton_Bay_Mixed,6,36.327,1,6.273,5.836,1.075,94.966,124.587,1.312,8,"{0.139,0.99,0}",11.796,10.561,1.117
744,Moreton_Bay_Mixed,6,56.895,1,12.246,6.719,1.822,156.136,201.95,1.293,80,"{-0.985,0.174,0}",15.773,12.804,1.232
745,Moreton_Bay_Mixed,12,57.189,1,8.266,1.601,5.164,162.304,200.756,1.237,2,"{0.035,0.999,0}",17.366,11.56,1.502
746,Moreton_Bay_Mixed,12,56.564,1,10.919,0.736,14.829,167.908,197.944,1.179,84,"{-0.995,0.105,0}",15.455,12.808,1.207
747,Moreton_Bay_Mixed,4,45.03,1,11.987,10.523,1.139,121.934,125.095,1.026,6,"{0.105,0.995,0}",13.565,9.222,1.471
748,Moreton_Bay_Mixed,6,76.242,1,17.358,8.056,2.155,305.301,363.476,1.191,10,"{0.174,0.985,0}",19.991,18.182,1.1
749,Moreton_Bay_Mixed,4,39.252,1,10.182,9.46,1.076,95.171,96.141,1.01,88,"{-0.999,0.035,0}",10.927,8.799,1.242
750,Moreton_Bay_Mixed,12,56.405,1,10.093,1.653,6.105,161.722,196.604,1.216,52,"{0.788,0.616,0}",16.031,12.264,1.307
751,Moreton_Bay_Mixed,4,68.292,1,18.451,15.672,1.177,274.401,283.038,1.031,82,"{-0.99,0.139,0}",21.333,13.267,1.608
752,Moreton_Bay_Mixed,4,52.806,1,13.88,12.518,1.109,170.137,171.194,1.006,4,"{0.07,0.998,0}",15.279,11.204,1.364
753,Moreton_Bay_Mixed,4,61.569,1,15.491,15.318,1.011,236.871,239.406,1.011,28,"{-0.469,0.883,0}",15.705,15.244,1.03
754,Moreton_Bay_Mixed,8,68.474,1,12.871,4.257,3.024,222.62,290.661,1.306,14,"{-0.242,0.97,0}",19.386,14.993,1.293
755,Moreton_Bay_Mixed,10,70.338,1,12.52,3.083,4.061,243.171,298.816,1.229,8,"{0.139,0.99,0}",21.687,13.778,1.574
756,Moreton_Bay_Mixed,6,49.501,1,13.628,2.872,4.745,117.931,125.787,1.067,80,"{-0.985,0.174,0}",17.777,7.076,2.512
757,Moreton_Bay_Mixed,24,65.388,1,7.623,0.501,15.226,177.638,226.224,1.274,30,"{-0.5,0.866,0}",17.039,13.277,1.283
758,Moreton_Bay_Mixed,8,54.222,1,11.82,2.44,4.844,143.672,181.911,1.266,20,"{0.342,0.94,0}",15.875,11.459,1.385
759,Moreton_Bay_Mixed,8,67.11,1,15.59,1.622,9.609,246.538,279.924,1.135,8,"{0.139,0.99,0}",19.169,14.603,1.313
760,Moreton_Bay_Mixed,10,59.249,1,12.075,1.196,10.097,149.08,175.594,1.178,52,"{-0.788,0.616,0}",21.952,7.999,2.744
761,Moreton_Bay_Mixed,10,63.366,1,12.643,2.207,5.728,212.627,251.709,1.184,24,"{-0.407,0.914,0}",16.023,15.709,1.02
762,Moreton_Bay_Mixed,12,74.922,1,16.75,1.22,13.724,260.969,300.361,1.151,80,"{-0.985,0.174,0}",23.029,13.043,1.766
763,Moreton_Bay_Mixed,4,51.767,1,13.602,12.25,1.11,163.555,169.425,1.036,68,"{-0.927,0.375,0}",15.169,11.169,1.358
764,Moreton_Bay_Mixed,10,50.306,1,9.539,1.881,5.071,122.725,152.762,1.245,80,"{-0.985,0.174,0}",15.515,9.846,1.576
765,Moreton_Bay_Mixed,8,67.817,1,12.541,4.85,2.586,227.74,290.941,1.278,82,"{-0.99,0.139,0}",17.061,17.053,1
766,Moreton_Bay_Mixed,12,58.27,1,10.793,1.528,7.063,169.754,194.044,1.143,20,"{-0.342,0.94,0}",16.061,12.082,1.329
767,Moreton_Bay_Mixed,6,49.658,1,12.767,3.786,3.372,120.951,142.157,1.175,86,"{-0.998,0.07,0}",16.607,8.56,1.94
768,Moreton_Bay_Mixed,8,74.112,1,13.326,5.238,2.544,247.116,338.46,1.37,80,"{-0.985,0.174,0}",21.345,15.856,1.346
769,Moreton_Bay_Mixed,4,57.134,1,14.549,13.967,1.042,203.355,210.426,1.035,10,"{0.174,0.985,0}",15.229,13.818,1.102
770,Moreton_Bay_Mixed,6,44.356,1,10.385,4.4,2.36,114.836,124.059,1.08,82,"{-0.99,0.139,0}",11.38,10.902,1.044
771,Moreton_Bay_Mixed,8,63.787,1,12.366,4.002,3.09,217.138,257.779,1.187,22,"{-0.375,0.927,0}",17.31,14.892,1.162
772,Moreton_Bay_Mixed,20,81.744,1,7.556,1.153,6.552,303.546,401.414,1.322,10,"{0.174,0.985,0}",20.254,19.819,1.022
773,Moreton_Bay_Mixed,8,64.303,1,13.532,2.401,5.636,218.398,237.229,1.086,80,"{-0.985,0.174,0}",21.032,11.28,1.865
774,Moreton_Bay_Mixed,8,64.995,1,11.696,4.221,2.771,197.182,265.321,1.346,80,"{-0.985,0.174,0}",17.316,15.323,1.13
775,Moreton_Bay_Mixed,6,52.481,1,12.126,5.367,2.259,141.273,168.059,1.19,66,"{0.914,0.407,0}",15.65,10.739,1.457
776,Moreton_Bay_Mixed,8,56.482,1,10.263,4.034,2.544,144.09,196.475,1.364,66,"{0.914,0.407,0}",15.803,12.433,1.271
777,Moreton_Bay_Mixed,12,48.758,1,8.511,0.795,10.709,113.622,148.805,1.31,16,"{-0.276,0.961,0}",13.34,11.155,1.196
778,Moreton_Bay_Mixed,12,75.785,1,14.365,1.256,11.44,264.652,330.609,1.249,82,"{-0.99,0.139,0}",20.329,16.263,1.25
779,Moreton_Bay_Mixed,10,75.866,1,13.631,3.155,4.32,286.573,362.881,1.266,54,"{0.809,0.588,0}",19.811,18.317,1.082
780,Moreton_Bay_Mixed,12,56.032,1,9.558,0.905,10.565,159.57,198.005,1.241,8,"{0.139,0.99,0}",15.675,12.632,1.241
781,Moreton_Bay_Mixed,10,56.092,1,10.683,1.477,7.231,173.187,204.259,1.179,10,"{0.174,0.985,0}",14.979,13.636,1.098
782,Moreton_Bay_Mixed,10,64.003,1,12.637,1.696,7.45,217.395,256.56,1.18,82,"{-0.99,0.139,0}",16.06,15.975,1.005
783,Moreton_Bay_Mixed,12,74.003,1,11.178,2.603,4.295,231.77,329.87,1.423,82,"{-0.99,0.139,0}",22.523,14.646,1.538
784,Moreton_Bay_Mixed,8,70.106,1,17.635,1.035,17.043,252.875,276.251,1.092,74,"{-0.961,0.276,0}",23.728,11.642,2.038
785,Moreton_Bay_Mixed,8,51.833,1,10.877,1.964,5.538,137.974,153.412,1.112,82,"{-0.99,0.139,0}",17.093,8.975,1.904
786,Moreton_Bay_Mixed,6,48.08,1,11.638,4.389,2.652,129.66,140.844,1.086,48,"{-0.743,0.669,0}",14.485,9.724,1.49
787,Moreton_Bay_Mixed,8,67.591,1,15.216,1.777,8.562,264.614,289.502,1.094,24,"{-0.407,0.914,0}",17.243,16.789,1.027
788,Moreton_Bay_Mixed,6,72.584,1,16.468,7.727,2.131,288.327,332.903,1.155,82,"{-0.99,0.139,0}",20.041,16.611,1.206
789,Moreton_Bay_Mixed,10,60.002,1,9.237,2.969,3.111,174.933,224.83,1.285,68,"{0.927,0.375,0}",16.966,13.252,1.28
790,Moreton_Bay_Mixed,14,51.524,1,8.304,0.481,17.263,125.487,165.606,1.32,70,"{-0.94,0.342,0}",14.649,11.305,1.296
791,Moreton_Bay_Mixed,6,42.458,1,10.951,3.201,3.421,108.531,112.009,1.032,8,"{0.139,0.99,0}",12.3,9.107,1.351
792,Moreton_Bay_Mixed,22,84.907,1,11.766,0.507,23.187,310.575,382.79,1.233,42,"{-0.669,0.743,0}",22.1,17.321,1.276
793,Moreton_Bay_Mixed,16,82.314,1,13.596,0.823,16.522,292.278,341.642,1.169,64,"{0.899,0.438,0}",22.864,14.942,1.53
794,Moreton_Bay_Mixed,17,72.092,1,12.147,0.443,27.428,228.348,295.316,1.293,14,"{0.242,0.97,0}",20.599,14.336,1.437
795,Moreton_Bay_Mixed,12,46.41,1,8.237,0.517,15.922,121.005,134.972,1.115,32,"{0.53,0.848,0}",12.405,10.88,1.14
796,Moreton_Bay_Mixed,14,68.009,1,8.637,0.931,9.277,229.746,285.747,1.244,38,"{0.616,0.788,0}",19.257,14.839,1.298
797,Moreton_Bay_Mixed,9,52.345,1,12.244,1.667,7.344,125.99,146.416,1.162,8,"{0.139,0.99,0}",16.554,8.845,1.872
798,Moreton_Bay_Mixed,10,52.124,1,10.298,0.939,10.964,132.286,150.475,1.137,46,"{-0.719,0.695,0}",14.871,10.118,1.47
799,Moreton_Bay_Mixed,8,54.468,1,11.025,3.384,3.258,122.863,134.019,1.091,10,"{0.174,0.985,0}",11.919,11.244,1.06
800,Moreton_Bay_Mixed,8,52.054,1,10.459,2.627,3.982,136.147,158.316,1.163,70,"{-0.94,0.342,0}",16.787,9.431,1.78
801,Moreton_Bay_Mixed,8,58.109,1,11.162,3.523,3.169,180.878,214.67,1.187,8,"{0.139,0.99,0}",14.978,14.332,1.045
802,Moreton_Bay_Mixed,8,65.428,1,13.376,3.23,4.141,229.727,271.405,1.181,42,"{0.669,0.743,0}",16.673,16.278,1.024
803,Moreton_Bay_Mixed,8,56.265,1,13.767,1.735,7.936,190.215,201.661,1.06,80,"{-0.985,0.174,0}",14.833,13.595,1.091
804,Moreton_Bay_Mixed,8,44.906,1,9.907,1.794,5.522,115.861,129.533,1.118,40,"{0.643,0.766,0}",13.057,9.921,1.316
805,Moreton_Bay_Mixed,8,47.914,1,9.12,2.842,3.209,118.682,143.562,1.21,10,"{0.174,0.985,0}",12.055,11.909,1.012
806,Moreton_Bay_Mixed,26,55.709,1,6.145,0.355,17.308,130.067,180.057,1.384,64,"{0.899,0.438,0}",13.658,13.183,1.036
807,Moreton_Bay_Mixed,12,56.782,1,10.899,0.506,21.526,149.576,183.824,1.229,64,"{0.899,0.438,0}",16.457,11.17,1.473
808,Moreton_Bay_Mixed,14,60.416,1,9.711,0.357,27.215,170.415,194.566,1.142,16,"{0.276,0.961,0}",14.505,13.413,1.081
809,Moreton_Bay_Mixed,10,54.803,1,10.496,1.703,6.164,150.188,183.842,1.224,66,"{0.914,0.407,0}",16.039,11.462,1.399
810,Moreton_Bay_Mixed,12,45.72,1,7.722,0.635,12.162,124.657,138.124,1.108,80,"{-0.985,0.174,0}",13.505,10.227,1.321
811,Moreton_Bay_Mixed,8,67.751,1,13.335,3.658,3.646,234.133,283.487,1.211,8,"{0.139,0.99,0}",19.696,14.393,1.368
812,Moreton_Bay_Mixed,12,54.518,1,7.439,1.984,3.75,145.228,183.173,1.261,52,"{0.788,0.616,0}",15.393,11.9,1.294
813,Moreton_Bay_Mixed,4,40.049,1,10.821,9.17,1.18,94.347,95.852,1.016,40,"{0.643,0.766,0}",12.539,7.645,1.64
814,Moreton_Bay_Mixed,4,51.749,1,15.105,10.769,1.403,125.079,129.463,1.035,10,"{0.174,0.985,0}",19.506,6.637,2.939
815,Moreton_Bay_Mixed,24,101.461,1,11.305,1.114,10.148,381.468,478.963,1.256,10,"{0.174,0.985,0}",30.406,15.752,1.93
816,Moreton_Bay_Mixed,6,45.765,1,10.638,4.617,2.304,118.189,131.443,1.112,56,"{0.829,0.559,0}",12.389,10.609,1.168
817,Moreton_Bay_Mixed,10,54.405,1,9.492,2.215,4.285,136.466,187.191,1.372,66,"{-0.914,0.407,0}",14.914,12.551,1.188
818,Moreton_Bay_Mixed,12,55.298,1,11.285,0.958,11.775,153.722,169.511,1.103,10,"{0.174,0.985,0}",15.916,10.65,1.494
819,Moreton_Bay_Mixed,8,60.523,1,11.371,4.208,2.702,171.429,222.028,1.295,82,"{-0.99,0.139,0}",18.158,12.228,1.485
820,Moreton_Bay_Mixed,6,52.548,1,11.659,5.857,1.991,145.725,173.811,1.193,70,"{-0.94,0.342,0}",14.142,12.29,1.151
821,Moreton_Bay_Mixed,16,74.093,1,8.482,0.804,10.548,223.594,282.405,1.263,32,"{-0.53,0.848,0}",23.45,12.043,1.947
822,Moreton_Bay_Mixed,6,53.8,1,12.317,5.616,2.193,165.216,178.954,1.083,18,"{0.309,0.951,0}",15.824,11.309,1.399
823,Moreton_Bay_Mixed,12,57.155,1,10.982,0.789,13.913,171.885,197.294,1.148,8,"{0.139,0.99,0}",18.129,10.883,1.666
824,Moreton_Bay_Mixed,10,55.237,1,8.511,2.063,4.125,153.195,191.044,1.247,8,"{0.139,0.99,0}",14.46,13.212,1.094
825,Moreton_Bay_Mixed,8,51.343,1,12.591,1.604,7.852,139.386,147.861,1.061,10,"{0.174,0.985,0}",17.388,8.504,2.045
826,Moreton_Bay_Mixed,4,50.859,1,12.895,12.495,1.032,161.359,162.994,1.01,72,"{-0.951,0.309,0}",13.375,12.186,1.098
827,Moreton_Bay_Mixed,14,55.092,1,10.388,0.51,20.383,155.697,182.455,1.172,10,"{0.174,0.985,0}",15.02,12.148,1.236
828,Moreton_Bay_Mixed,6,48.657,1,11.023,5.196,2.122,134.827,141.542,1.05,56,"{-0.829,0.559,0}",15.015,9.427,1.593
829,Moreton_Bay_Mixed,8,66.665,1,14.862,1.126,13.203,253.305,273.899,1.081,14,"{0.242,0.97,0}",20.445,13.397,1.526
830,Moreton_Bay_Mixed,9,56.321,1,13.512,1.817,7.438,178.584,204.735,1.146,52,"{-0.788,0.616,0}",17.313,11.826,1.464
831,Moreton_Bay_Mixed,14,89.697,1,16.446,1.682,9.777,330.965,403.38,1.219,76,"{0.97,0.242,0}",24.287,16.609,1.462
832,Moreton_Bay_Mixed,4,40.626,1,10.89,9.402,1.158,98.303,100.518,1.023,8,"{0.139,0.99,0}",12.421,8.093,1.535
833,Moreton_Bay_Mixed,6,49.417,1,10.829,5.643,1.919,127.246,152.71,1.2,52,"{-0.788,0.616,0}",14.035,10.881,1.29
834,Moreton_Bay_Mixed,36,119.877,1,8.365,0.524,15.979,358.334,622.96,1.738,72,"{-0.951,0.309,0}",29.909,20.828,1.436
835,Moreton_Bay_Mixed,4,54.227,1,13.775,13.307,1.035,183.344,185.102,1.01,52,"{-0.788,0.616,0}",14.306,12.939,1.106
836,Moreton_Bay_Mixed,6,47.201,1,10.747,4.987,2.155,127.24,138.805,1.091,22,"{0.375,0.927,0}",13.176,10.535,1.251
837,Moreton_Bay_Mixed,4,47.847,1,13.295,10.624,1.251,127.096,127.364,1.002,74,"{-0.961,0.276,0}",15.975,7.973,2.004
838,Moreton_Bay_Mixed,6,58.802,1,14.224,5.377,2.645,201.68,220.898,1.095,82,"{-0.99,0.139,0}",15.05,14.678,1.025
839,Moreton_Bay_Mixed,4,62.697,1,16.901,14.412,1.173,232.127,237.492,1.023,82,"{-0.99,0.139,0}",19.46,12.204,1.595
840,Moreton_Bay_Mixed,10,66.926,1,12.029,2.179,5.52,205.408,282.99,1.378,20,"{0.342,0.94,0}",17.265,16.391,1.053
841,Moreton_Bay_Mixed,16,75.594,1,12.788,0.324,39.486,282.817,335.624,1.187,46,"{-0.719,0.695,0}",23.498,14.283,1.645
842,Moreton_Bay_Mixed,4,43.476,1,11.59,10.097,1.148,113.433,115.985,1.022,10,"{0.174,0.985,0}",13.227,8.769,1.508
843,Moreton_Bay_Mixed,10,62.194,1,12.548,1.418,8.85,176.116,230.647,1.31,80,"{-0.985,0.174,0}",19.573,11.784,1.661
844,Moreton_Bay_Mixed,12,49.894,1,9.545,0.593,16.108,140.462,155.559,1.107,8,"{0.139,0.99,0}",12.828,12.126,1.058
845,Moreton_Bay_Mixed,6,52.956,1,11.901,5.751,2.07,154.86,169.722,1.096,10,"{0.174,0.985,0}",16.358,10.375,1.577
846,Moreton_Bay_Mixed,12,56.622,1,10.827,0.955,11.341,165.714,202.896,1.224,60,"{-0.866,0.5,0}",15.059,13.473,1.118
847,Moreton_Bay_Mixed,10,66.26,1,12.096,1.873,6.456,225.656,272.706,1.209,30,"{0.5,0.866,0}",18.948,14.392,1.317
848,Moreton_Bay_Mixed,12,59.08,1,11.095,0.527,21.044,202.512,217.167,1.072,68,"{0.927,0.375,0}",16.176,13.425,1.205
849,Moreton_Bay_Mixed,4,57.236,1,14.598,14.021,1.041,204.005,206.204,1.011,14,"{-0.242,0.97,0}",15.247,13.524,1.127
850,Moreton_Bay_Mixed,10,76.215,1,13.482,3.066,4.398,291.266,363.15,1.247,10,"{0.174,0.985,0}",20.847,17.42,1.197
851,Moreton_Bay_Mixed,8,56.029,1,12.511,1.514,8.266,192.812,200.968,1.042,68,"{-0.927,0.375,0}",14.324,14.03,1.021
852,Moreton_Bay_Mixed,10,60.225,1,9.617,1.897,5.07,187.484,225.33,1.202,82,"{-0.99,0.139,0}",17.562,12.831,1.369
853,Moreton_Bay_Mixed,4,66.918,1,20.334,13.104,1.552,162.921,169.926,1.043,34,"{-0.559,0.829,0}",27.604,6.156,4.484
854,Moreton_Bay_Mixed,4,51.339,1,13.879,11.749,1.181,154.899,159.347,1.029,48,"{-0.743,0.669,0}",16.092,9.902,1.625
855,Moreton_Bay_Mixed,8,57.713,1,14.165,1.138,12.451,190.536,207.376,1.088,82,"{-0.99,0.139,0}",15.84,13.092,1.21
856,Moreton_Bay_Mixed,10,50.894,1,8.826,1.379,6.4,142.97,164.331,1.149,44,"{-0.695,0.719,0}",13.25,12.402,1.068
857,Moreton_Bay_Mixed,12,51.392,1,9.83,0.683,14.402,149.26,166.35,1.114,22,"{-0.375,0.927,0}",13.354,12.457,1.072
858,Moreton_Bay_Mixed,12,48.128,1,9.309,0.936,9.946,107.043,132.757,1.24,78,"{-0.978,0.208,0}",15.829,8.387,1.887
859,Moreton_Bay_Mixed,18,71.51,1,9.714,0.829,11.721,236.46,261.641,1.106,80,"{-0.985,0.174,0}",16.63,15.733,1.057
860,Moreton_Bay_Mixed,10,75.226,1,17.032,0.58,29.39,345.96,355.398,1.027,10,"{0.174,0.985,0}",19.373,18.345,1.056
861,Moreton_Bay_Mixed,4,51.012,1,14.33,11.148,1.285,140.242,146.08,1.042,52,"{-0.788,0.616,0}",17.677,8.264,2.139
862,Moreton_Bay_Mixed,4,51.296,1,13.315,12.315,1.081,162.279,165.44,1.019,64,"{0.899,0.438,0}",14.438,11.459,1.26
863,Moreton_Bay_Mixed,4,44.288,1,11.356,10.768,1.055,121.86,123.339,1.012,68,"{-0.927,0.375,0}",11.984,10.292,1.164
864,Moreton_Bay_Mixed,10,58.516,1,10.891,2.124,5.128,165.667,196.923,1.189,66,"{0.914,0.407,0}",18.924,10.406,1.819
865,Moreton_Bay_Mixed,8,52.344,1,12.109,1.769,6.844,157.561,166.446,1.056,30,"{-0.5,0.866,0}",15.471,10.759,1.438
866,Moreton_Bay_Mixed,14,71.583,1,12.883,0.993,12.973,232.577,321.84,1.384,10,"{0.174,0.985,0}",19.571,16.445,1.19
867,Moreton_Bay_Mixed,6,54.609,1,13.364,4.839,2.762,183.966,191.117,1.039,46,"{0.719,0.695,0}",14.518,13.164,1.103
868,Moreton_Bay_Mixed,10,66.418,1,12.8,1.118,11.444,232.163,275.704,1.188,82,"{-0.99,0.139,0}",17.3,15.937,1.086
869,Moreton_Bay_Mixed,6,49.24,1,10.906,5.507,1.98,133.73,146.155,1.093,8,"{0.139,0.99,0}",15.586,9.377,1.662
870,Moreton_Bay_Mixed,10,66.972,1,12.865,2.312,5.565,217.35,270.139,1.243,84,"{-0.995,0.105,0}",20.21,13.367,1.512
871,Moreton_Bay_Mixed,14,62.69,1,10.205,0.66,15.469,194.547,248.747,1.279,10,"{0.174,0.985,0}",16.02,15.527,1.032
872,Moreton_Bay_Mixed,22,73.01,1,10.554,0.44,24.003,241.375,299.788,1.242,8,"{0.139,0.99,0}",22.535,13.303,1.694
873,Moreton_Bay_Mixed,9,55.622,1,10.588,2.202,4.807,178.108,197.516,1.109,10,"{0.174,0.985,0}",14.686,13.449,1.092
874,Moreton_Bay_Mixed,6,51.441,1,11.243,5.904,1.904,137.018,165.997,1.211,82,"{0.99,0.139,0}",14.109,11.765,1.199
875,Moreton_Bay_Mixed,8,66.459,1,14.985,1.721,8.705,257.581,279.148,1.084,82,"{-0.99,0.139,0}",16.969,16.451,1.032
876,Moreton_Bay_Mixed,8,51.095,1,10.744,2.14,5.02,142.439,166.881,1.172,6,"{0.105,0.995,0}",13.254,12.591,1.053
877,Moreton_Bay_Mixed,4,65.75,1,18.387,14.484,1.27,235.989,238.327,1.01,80,"{-0.985,0.174,0}",22.337,10.669,2.094
878,Moreton_Bay_Mixed,12,52.746,1,8.611,1.848,4.66,134.597,177.54,1.319,10,"{0.174,0.985,0}",14.167,12.532,1.13
879,Moreton_Bay_Mixed,10,56.669,1,10.083,2.209,4.565,148.002,203.244,1.373,50,"{-0.766,0.643,0}",15.734,12.917,1.218
880,Moreton_Bay_Mixed,18,94.487,1,14.226,0.776,18.343,291.529,401.252,1.376,72,"{-0.951,0.309,0}",30.003,13.374,2.243
881,Moreton_Bay_Mixed,10,56.738,1,9.463,1.848,5.12,172.353,206.975,1.201,18,"{-0.309,0.951,0}",15.79,13.108,1.205
882,Moreton_Bay_Mixed,12,53.322,1,9.001,0.451,19.96,140.036,179.571,1.282,80,"{-0.985,0.174,0}",13.798,13.015,1.06
883,Moreton_Bay_Mixed,16,70.606,1,9.896,0.588,16.828,226.427,304.032,1.343,8,"{0.139,0.99,0}",18.317,16.599,1.103
884,Moreton_Bay_Mixed,18,52.403,1,8.632,0.685,12.606,142.608,170.467,1.195,80,"{-0.985,0.174,0}",14.682,11.611,1.264
885,Moreton_Bay_Mixed,4,57.733,1,14.473,14.346,1.009,208.285,212.166,1.019,80,"{-0.985,0.174,0}",14.696,14.437,1.018
886,Moreton_Bay_Mixed,6,54.241,1,12.176,5.905,2.062,165.905,184.542,1.112,80,"{-0.985,0.174,0}",15.088,12.231,1.234
887,Moreton_Bay_Mixed,10,51.819,1,11.032,0.675,16.338,159.403,169.243,1.062,54,"{-0.809,0.588,0}",13.546,12.494,1.084
888,Moreton_Bay_Mixed,4,47.299,1,12.912,10.68,1.209,130.362,136.845,1.05,20,"{0.342,0.94,0}",15.26,8.967,1.702
889,Moreton_Bay_Mixed,6,50.128,1,12.718,3.991,3.186,155.642,158.403,1.018,10,"{0.174,0.985,0}",13.368,11.849,1.128
890,Moreton_Bay_Mixed,14,51.532,1,7.247,1.248,5.807,119.919,154.527,1.289,54,"{-0.809,0.588,0}",16.681,9.264,1.801
891,Moreton_Bay_Mixed,6,48.815,1,11.089,5.183,2.139,129.293,151.017,1.168,82,"{-0.99,0.139,0}",12.787,11.81,1.083
892,Moreton_Bay_Mixed,8,52.549,1,11.076,1.759,6.297,145.429,172.07,1.183,72,"{0.951,0.309,0}",15.486,11.111,1.394
893,Moreton_Bay_Mixed,6,54.153,1,14.097,3.953,3.566,118.92,131.506,1.106,88,"{0.999,0.035,0}",21.244,6.19,3.432
894,Moreton_Bay_Mixed,4,39.422,1,10.683,9.108,1.173,92.089,95.969,1.042,74,"{-0.961,0.276,0}",12.205,7.863,1.552
895,Moreton_Bay_Mixed,8,66.784,1,13.136,3.682,3.567,210.744,272.867,1.295,6,"{0.105,0.995,0}",19.369,14.088,1.375
896,Moreton_Bay_Mixed,12,63.064,1,12.227,0.626,19.524,209.534,235.446,1.124,50,"{0.766,0.643,0}",19.961,11.795,1.692
897,Moreton_Bay_Mixed,6,44.606,1,10.472,4.397,2.382,113.341,127.791,1.127,10,"{0.174,0.985,0}",12.077,10.582,1.141
898,Moreton_Bay_Mixed,8,58.895,1,11.583,3.406,3.401,175.598,213.221,1.214,50,"{0.766,0.643,0}",17.738,12.021,1.476
899,Moreton_Bay_Mixed,6,54.63,1,13.582,4.627,2.935,167.087,173.64,1.039,82,"{-0.99,0.139,0}",17.888,9.707,1.843
900,Moreton_Bay_Mixed,10,73.903,1,13.679,2.641,5.18,230.208,315.044,1.369,40,"{0.643,0.766,0}",24.028,13.112,1.833
901,Moreton_Bay_Mixed,12,60.759,1,11.984,1.258,9.527,199.65,235.717,1.181,84,"{-0.995,0.105,0}",15.954,14.775,1.08
902,Moreton_Bay_Mixed,8,52.366,1,11.378,2.043,5.569,149.012,166.042,1.114,60,"{0.866,0.5,0}",15.748,10.544,1.494
903,Moreton_Bay_Mixed,4,44.452,1,11.3,10.946,1.032,123.245,126.068,1.023,82,"{-0.99,0.139,0}",11.765,10.716,1.098
904,Moreton_Bay_Mixed,6,59.61,1,14.003,5.867,2.387,209.226,223.307,1.067,60,"{-0.866,0.5,0}",15.856,14.084,1.126
905,Moreton_Bay_Mixed,12,68.103,1,13.014,1.397,9.315,226.199,293.26,1.296,6,"{0.105,0.995,0}",17.556,16.705,1.051
906,Moreton_Bay_Mixed,16,91.108,1,15.411,0.318,48.428,318.678,497.272,1.56,72,"{-0.951,0.309,0}",27.554,18.047,1.527
907,Moreton_Bay_Mixed,8,43.537,1,9.834,1.194,8.237,111.332,116.742,1.049,82,"{-0.99,0.139,0}",12.443,9.382,1.326
908,Moreton_Bay_Mixed,6,54.788,1,12.329,5.934,2.078,168.754,184.681,1.094,62,"{-0.883,0.469,0}",15.834,11.664,1.358
909,Moreton_Bay_Mixed,14,102.165,1,15.007,1.367,10.976,368.499,506.777,1.375,34,"{0.559,0.829,0}",30.953,16.373,1.891
910,Moreton_Bay_Mixed,6,62.977,1,14.472,6.52,2.22,228.019,252.663,1.108,26,"{0.438,0.899,0}",16.644,15.18,1.096
911,Moreton_Bay_Mixed,10,66.714,1,13.404,0.922,14.539,253.187,279.659,1.105,82,"{-0.99,0.139,0}",17.365,16.105,1.078
912,Moreton_Bay_Mixed,12,79.451,1,12.455,2.537,4.909,273.979,393.838,1.437,66,"{0.914,0.407,0}",22.22,17.724,1.254
